"Energy use, per capita (toe)",1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
Serbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.55048549960453,2.16958237598537,1.95361822959135,1.64742299174686,1.507230736142,1.75520926787805,2.09129779601906,2.23445072766932,2.23567786705287,1.62895448133329,1.7711924118448,1.93760082884728,2.05613896795893,2.15555642595618,2.35653397081155,2.15716292227322,2.30239157187904,2.25463318891527,2.29464324950229,2.08223820133491,2.14098608285117,
Serbia and Montenegro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia excluding Kosovo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.537,,,,,,,,,,,,,,3.1030303030303,2.7503015681544,2.87234042553192,2.41082873707855,,,,
Sierra Leone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,,,,,,,,,,,,1.29218031235211,1.5697625464684,1.71183584131327,1.79581793721973,1.64019840919134,1.69346881814217,1.7634576344086,2.21425403568394,2.13039555369128,2.1259183927092,2.12471496249507,1.98668643747639,2.19594032077583,2.45568301610542,2.47292945906433,2.62684924990853,2.75347135135135,2.97714687280394,2.89242613442511,3.77905940269117,4.15664859175146,4.57805243445693,5.47722830843519,6.45055250073121,5.33715846219322,5.41225679025799,5.87424710221286,5.07373064778978,4.56489680955869,4.6470384071104,5.12495746737554,4.99124640804598,6.13155098668222,7.39024959800322,5.26432275305922,5.35476462034807,4.73584709933313,4.92368992023805,5.5092074344374,6.45572694860835,
Slovak Republic,,,,,,,,,,,,3.12860198764704,3.2245194405805,3.34335449412844,3.46406608804162,3.5398793654076,3.63126079573534,3.78058944724936,3.9291570256384,3.96723812825055,3.98580609922256,3.87434034973351,3.75658498478467,3.76953168036503,3.93396887166363,4.01690777268564,3.98114015107903,4.07637339072229,4.10774510169893,4.08486844624145,4.0246660478296,3.60658243725503,3.41072260668017,3.33479434511263,3.26063182395553,3.31554705623779,3.363728586261,3.36164160547888,3.25633445851937,3.27141393100841,3.29263053192595,3.45668669628753,3.48249097982992,3.46473543513495,3.40980184072719,3.49553657034777,3.45742977392366,3.30694670945829,3.38548847284795,3.08614565781873,3.28046578892945,3.11375569852941
Slovenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.85756453058587,2.77895039033644,2.58405017185091,2.71519762058013,2.82792218726548,3.04938659371055,3.17870964303027,3.31023799117402,3.25380886129543,3.24248668083679,3.2243795014895,3.37924108711585,3.42445287862303,3.46333602741449,3.57002161228876,3.64545852632926,3.64840188791689,3.62744620989217,3.82902574362445,3.4763052240339,3.52016637841864,3.52883187134503
Solomon Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.172236993864832,,,,,,,,,,,,,,0.126937159540312,0.123455476208214,0.122153209109731,0.128904912485649,,,,
Somalia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somaliland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Africa,,,,,,,,,,,,2.00991907616309,1.99749823859576,2.07913484440296,2.10828905922428,2.18260550792624,2.20971239061238,2.20854917930008,2.28481800846054,2.30823918681312,2.37098854076008,2.54550151253182,2.69972845360245,2.67937962771305,2.83252256794679,2.75969101069763,2.80121977634999,2.83114754376003,2.87623091304736,2.69353755492695,2.58397909090909,2.64326611057255,2.41439821009454,2.5334489197143,2.5642668549681,2.64777346625767,2.6538062408145,2.64800630587092,2.54217554739757,2.54071749261782,2.48326388636364,2.50278002067169,2.41379191295898,2.54516238810348,2.75843931603136,2.71604867098549,2.66568316077373,2.84504910574947,3.02759624111825,2.92533672342846,2.73781499980997,
South Ossetia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,0.530837727795108,0.557599290808982,0.605223527324534,0.62351818410219,0.683685554155998,0.714721577933881,0.790791704191351,0.881383248579144,0.993664568264665,1.04979116387899,1.12310299379873,1.24609789551715,1.29943101562617,1.48122856170182,1.58996955084178,1.61802082563753,1.71731321222422,1.66764601643385,1.75703365537455,1.76832855287729,1.80810482962502,1.82097582240177,1.76240454547311,1.78376648035727,1.8158779160405,1.84571130860172,1.87816442643179,1.91934170695833,2.06790474877614,2.27175098506829,2.31876075518846,2.39963839383956,2.43501870916788,2.3290189949323,2.45165578075177,2.55900552204804,2.51580166322738,2.66765196957548,2.79128052017079,2.91127906069257,3.02930339692686,3.07092656364301,3.12007896214678,3.17216058309151,3.25779436836055,3.26902469075693,3.21291418317266,3.20482194935732,3.05189880014179,2.77629347568344,2.77266684915323,2.72300681302044
Sri Lanka,,,,,,,,,,,,0.299284397163121,0.314555944327813,0.31578855702391,0.295664859981933,0.304456061055127,0.301560253699789,0.293839047482427,0.304493798449612,0.309983969043671,0.307505187495762,0.311513639119014,0.322003685180311,0.318984303042096,0.324694802281612,0.315343012245929,0.320021578718919,0.327412508397972,0.327580034941864,0.324193640416048,0.324195239494564,0.32429808304859,0.329726328474693,0.343285560466961,0.325141803141244,0.328036501985002,0.366518160994764,0.375076744937527,0.376907155025554,0.396754093198992,0.435900376923882,0.428237112305155,0.43330273241372,0.452824857873051,0.452687162335992,0.458196752188964,0.457413938966663,0.462166575178402,0.442296285304447,0.444438728606357,0.477891880114269,
Sudan,,,,,,,,,,,,0.46277646109,0.45730344732,0.45720525313,0.44809920767,0.43584379741,0.42300817796,0.42243261741,0.41566034444,0.40648748675,0.41677947529,0.40703027875,0.41126233529,0.41076201753,0.39699937046,0.40218924037,0.39759567929,0.38223816988,0.39711254298,0.38806043347,0.40119725967,0.39060985991,0.38045542918,0.35993501147,0.40638880766,0.39743427813,0.39675099575,0.39504332138,0.38948333369,0.4215972756,0.39020626377,0.40024305306,0.42529881107,0.42107580368,0.41452859238,0.39391798871,0.39619156078,0.37395416588,0.36427407931,0.3735759585,0.37093164229,
Suriname,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.36647589766276,,,,,,,,,,,,,,1.34621154984632,1.3939682832159,1.41410500422845,1.39962676619568,,,,
Svalbard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swaziland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.357842051536163,,,,,,,,,,,,,,0.399569331183926,0.392166498759122,0.398524477844591,0.41466441591135,,,,
Sweden,2.69879230254537,2.74212346864986,2.88723625249088,3.08041407472166,3.27350896460338,3.4375407704284,3.63664385741586,3.63019413871321,4.00082327796324,4.30322391665136,4.68129983571644,4.4503825107732,4.52721372025165,4.77381140251259,4.51044301102151,4.76449901293107,5.15125136732048,5.05483376436398,5.01678911701739,5.22960753962235,4.87158365692878,5.09715434271221,4.8777744318708,4.94126016789704,5.21625145967693,5.65618715110894,5.87878736829629,5.76345613686626,5.8544182301429,5.59454696852595,5.51455005266488,5.65077393057631,5.36958493744915,5.33409377992538,5.66010720047103,5.70217184009088,5.82499136409713,5.67203406442324,5.76968715533454,5.66151979583363,5.36014514699943,5.68028048687269,5.802110105168,5.65043804975292,5.8473441632658,5.71112728266633,5.52907795326361,5.47213539172977,5.3799591025113,4.88320048954053,5.46821742424872,5.22587326774569
Switzerland,1.39865483620245,1.45475511630398,1.56891106001904,1.86958749769724,1.81943533749232,1.94360051580542,1.96669213697461,2.04082790020002,2.17260388343946,2.33444403033902,2.55665870717052,2.63767078212746,2.72771921732081,2.99800518347889,2.78351453660506,2.71077292387379,2.82101288630678,2.8777929094147,2.9950168249615,3.04217915548272,3.17057547162646,3.09332327574403,2.98422326318443,3.17330757763205,3.23936996506446,3.41239110931145,3.54452206015752,3.43085551250048,3.43687583284218,3.33908347214466,3.62140602982435,3.6280177671163,3.60624382941761,3.48448826904132,3.49019280662359,3.41694794840333,3.46790952862405,3.52722380576072,3.55909837424777,3.54832165941978,3.48148728120541,3.6742252333173,3.55439106857844,3.54307895584154,3.53147460121454,3.48880473140458,3.61976081029042,3.41212313357083,3.50133367330594,3.48322464681887,3.34875244580575,3.22709637030479
Syria,,,,,,,,,,,,0.360928987624102,0.290338577341543,0.291799356454823,0.362710548378883,0.404566759239394,0.443247003391729,0.476839998039701,0.504474225655429,0.632860816360663,0.501337948966282,0.578286905525023,0.669812173474786,0.741730877127077,0.825027040478516,0.740507433774509,0.73652048754047,0.793941994667727,0.797722200324386,0.777183357158628,0.849173036021407,0.898502251701177,0.835049435358558,0.815813377370999,0.828373299856496,0.853709478354937,0.879773064561687,0.933547982884756,1.02473342015604,1.00574006027034,0.986006847156844,0.950364225278193,0.986584796318652,0.945829424456252,0.996243501106955,1.12486024491723,1.14679417604818,1.18484671536184,1.17385156038036,1.05962323196916,1.06296633343945,
Taiwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tajikistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00086703153144,0.935769365272843,0.750709047854683,0.576426883255509,0.435473383410827,0.385268112845439,0.366573816441179,0.360125284663326,0.373418544726027,0.366689339327828,0.348085077016016,0.340515102316261,0.338677487655129,0.342372494052132,0.367089805855625,0.36269641296465,0.370035008860267,0.390774762257916,0.369288802250525,0.344000566088637,0.335518359233086,
Tanzania,,,,,,,,,,,,0.539462479208913,0.527100993964979,0.513446962137866,0.495449141977413,0.480098247651926,0.469824566616206,0.455472977908542,0.446491887134764,0.436863432402797,0.42893778796282,0.421607918020794,0.414658469078187,0.410119979972491,0.405300671305694,0.401292732749336,0.398719333608818,0.393952330943793,0.389106735530258,0.385534977466333,0.381998823422242,0.377208053119322,0.369464470394266,0.367058825200992,0.361936529319913,0.368082108135352,0.362473632088719,0.356613874517488,0.368436142378302,0.384102534829258,0.393380359179804,0.406760870248202,0.41627833664048,0.421090428226315,0.428658960689758,0.442130421283765,0.447026670359386,0.446626092679771,0.448657102366213,0.445853390317938,0.44775896626912,
Thailand,,,,,,,,,,,,0.360202967746261,0.367416865810162,0.388055588230519,0.385793905910495,0.408984271564707,0.433454688404565,0.450823198747569,0.458060716584976,0.473481393610264,0.463369825474964,0.458925017966773,0.455018531127481,0.410088565676378,0.44429761545761,0.472750412140283,0.487168840385902,0.527957221176796,0.591108309139053,0.650553372389465,0.734929358951801,0.789235507732867,0.833441844480081,0.872769042966362,0.957665396118064,1.03812028524921,1.14908108722223,1.15751544398579,1.072523195323,1.13129419470276,1.14455486989009,1.16410829366819,1.27248164226959,1.36311837870903,1.45762356539774,1.48677856736262,1.5019125507981,1.54707573114705,1.57695718909635,1.56172725044793,1.69885620305617,
Timor-Leste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.059546787348156,0.058995549904641,0.058160224518182,0.058315727082397,,,,
Togo,,,,,,,,,,,,0.335630745358109,0.335402947886162,0.327544813989356,0.32031270462363,0.326698181118308,0.320319161193686,0.333060515883015,0.335405910911265,0.340721889049117,0.332903374340672,0.329270548944787,0.335241304076689,0.315670711384037,0.316723826280593,0.311969941736492,0.329457640784399,0.337779705754853,0.334578551446448,0.335435007351429,0.344628808713878,0.345229004069108,0.342608455887643,0.337611449361259,0.373627474512931,0.383370228114509,0.417268786985552,0.397952659122089,0.41111841700308,0.45481592877198,0.440332583429575,0.427463723132626,0.431926546436401,0.445386607848128,0.440035338568943,0.438560596030654,0.428192476258194,0.434839940694992,0.443614905527021,0.445216498733704,0.446093581768998,
Tokelau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tonga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.266374818707304,,,,,,,,,,,,,,0.568374449075644,0.564770227691576,0.56111198613955,0.567214974475326,,,,
Transnistria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trinidad and Tobago,,,,,,,,,,,,2.69772798638408,2.72562269924955,2.6591427604026,2.67557545140799,2.30155847065834,2.52865255448532,2.83048946683804,3.35531847742923,3.42456226322634,3.55031812279726,3.70475185198352,3.65848920007052,3.7235137600329,4.13829527910945,4.34103186141797,4.49034018220913,4.19256149624248,4.57244027758353,4.41506214702362,4.92587046912613,4.86073484377565,5.30231983225167,5.03433848776526,5.0256057462091,4.87491864475842,5.73153506597701,5.3749235569912,6.21205310458282,7.03823693283942,8.26030333003627,8.88012524653768,9.45751919211786,10.4196223005746,10.7720433504092,12.755497625792,14.8237270318944,15.2222646325788,14.5308255198942,15.1688757951703,15.9132985206472,
Tunisia,,,,,,,,,,,,0.317897665976914,0.341737811534995,0.349996639269046,0.382428524919888,0.387323828194618,0.403733593893362,0.42730271596995,0.456792646466924,0.48286241003252,0.511895206766917,0.51436873831348,0.493048606616228,0.546156079505332,0.567394611374861,0.573265711924477,0.547794911398544,0.542645142663608,0.557509470811168,0.548438447391572,0.6065643088394,0.588866461494073,0.641690597062392,0.612499249197218,0.65011706785852,0.647984705554005,0.667496176823298,0.679072381985893,0.730761895578198,0.745558540170687,0.763936843205939,0.797130954349983,0.798785307557836,0.81582806561109,0.852033043373203,0.82903828896201,0.864120400082939,0.883981281356662,0.912673953663991,0.866419498831373,0.912808675621617,
Turkey,0.379603949194368,0.375499383668796,0.400009705202451,0.409868999868604,0.421836609790735,0.433786369551679,0.465931748865519,0.47245974945652,0.486300407028504,0.50189738650965,0.513542757320651,0.539200120422374,0.595683810792891,0.642865318001619,0.650740231818614,0.675906582814084,0.719879721299589,0.772854304924761,0.753670597810692,0.701190273382934,0.71294721694595,0.702610799448562,0.729498015142508,0.754578971094283,0.767442967457095,0.795869624934438,0.84054806788918,0.913586658117094,0.905048325890152,0.922806896783248,0.974612577199876,0.945887386850795,0.958422169034914,0.998784796092302,0.9704461513046,1.04553612474611,1.11891321948599,1.15954925518338,1.16097870979802,1.12255977641769,1.19991793846538,1.09073971343428,1.13448803302684,1.17325755557784,1.20259684974671,1.23826163631386,1.34709270179584,1.42879111457737,1.38884019495309,1.35930179589705,1.44508246300032,1.55056032626795
Turkmenistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.78893129770992,4.04679549882699,2.68995224850868,2.64017588542046,3.25910582120135,3.27877965907436,2.81310263866401,2.77375252854538,2.69245781794297,3.15441381553175,3.16336093129744,3.26317118058447,3.28155909021839,3.623758367198,3.6943674707581,3.83183591524481,3.86484513146712,4.43350279068494,4.4937471484606,3.8723873781245,4.22586198518642,
Turks and Caicos Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tuvalu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uganda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ukraine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.85153796346258,4.85268687510443,4.21040080836143,3.72767889958271,3.19273704593486,3.18007129237211,2.94164246010363,2.8377815151544,2.70620430612778,2.71906444850325,2.72069408894796,2.75451193455285,2.81314942171049,3.02512856872458,3.03205141660134,3.03336596953836,2.93523005487547,2.9530329922908,2.94314450194776,2.43931399052837,2.84493264763782,
United Arab Emirates,,,,,,,,,,,,3.7132195105842,3.25553476962722,3.40578673737838,2.95724207880405,3.63110575499387,3.94121782860071,5.6678027940454,5.75860416379962,6.00515736263926,7.11659391396419,8.12251488573488,8.35355592498635,7.65333383729615,9.44202078169835,10.1678146775389,10.9073305486888,11.4057194771562,11.0123537089366,11.9859691370159,11.2924874021503,12.299063991639,11.0997371027682,11.0819181186443,11.6676889179482,11.7884944640051,12.6420876780479,11.8226013838207,11.6354708424651,11.2572893417346,11.1901924218664,11.8638573841699,12.4676155125018,11.8175258802003,11.5659093033924,10.6231706840578,9.84473102441318,9.61290239034354,9.39784694511008,8.69774925545644,8.2714739293022,
United Kingdom,3.03277973282443,3.00668418560606,3.08737911737089,3.19683118359739,3.21253455555556,3.32941016283013,3.30678161340201,3.34555349485654,3.40614449473572,3.55712927532049,3.68495235186591,3.73328299838792,3.74796247517097,3.88065017434883,3.73484165224761,3.54581713377133,3.6169755344627,3.69538387114294,3.67543527262835,3.85897596475941,3.52364884206148,3.4161996692964,3.39823942479585,3.37827597496935,3.36668772107483,3.55055687799747,3.59824429871134,3.61873208801443,3.64325714331988,3.62622015834094,3.59700672793434,3.70811090875792,3.68548607910032,3.71217408304364,3.72911936068567,3.72746441986362,3.87805774585052,3.75967582257468,3.78686049981482,3.78375538955708,3.78547684345756,3.78578946050583,3.68223421951144,3.73111782964245,3.7066273750262,3.69230101726202,3.61388964471895,3.45924620321408,3.39436448025191,3.18832130066371,3.25408919390707,3.01725842499322
United States,5.64173483846328,5.61205274618789,5.77461310832109,5.98679490810708,6.13696076898624,6.30789749000273,6.59133798331298,6.80985804078264,7.07347382738932,7.33236640072628,7.56908874334315,7.64452589075464,7.94100580763807,8.16360379219382,7.90958647956082,7.6562635792437,8.10056222166166,8.28557089797901,8.43840307747602,8.32704170536091,7.94225301793376,7.64753805356785,7.25907889874991,7.19930456987408,7.44320475776529,7.45658696054202,7.37598861880708,7.62222757533359,7.84996765221944,7.88999654807774,7.67155403949155,7.63152136326444,7.67739454376759,7.709835525683,7.75713975813869,7.76336514845387,7.84401462913057,7.82853525858496,7.80365462164768,7.92324722978784,8.05681975477591,7.82828043145963,7.84339254663273,7.79417257438458,7.88175353302521,7.84680491670114,7.69718770478088,7.75820589199445,7.48793030309585,7.05727715364355,7.16446166849064,7.06923311171772
Uruguay,,,,,,,,,,,,0.857767862244758,0.87320392493585,0.845942410186268,0.832573000779931,0.864201165551173,0.873488744107321,0.869066166796092,0.884164093331543,0.937815869730496,0.906893820014046,0.868315050526534,0.766444822049102,0.705096484723532,0.673079995908377,0.663557380414154,0.680322236553234,0.718685910418488,0.765582109964063,0.780540200964344,0.724047818001352,0.779642558301449,0.855394838764091,0.792441065332928,0.751444689348826,0.797914066540278,0.876272311128652,0.884645028570679,0.905639294799597,0.984000622353365,0.936695526307838,0.819613926625923,0.767134210707542,0.763719624907696,0.86894726767648,0.894556803458729,0.960236731950184,0.954342270810306,1.24567553235522,1.25773452303152,1.24085469036377,
USSR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uzbekistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.26060511945392,2.29466227567774,2.11033302251853,2.14176925530945,2.0777275327345,1.86841869651086,1.89863134553283,1.89508974521486,2.07234314581514,2.10534022713344,2.05845012656995,2.04512037140889,2.10438128665152,2.05217942951458,1.9716044060562,1.7952786333932,1.84536000936266,1.81349296560965,1.84971962479901,1.61776810216297,1.533040360754,
Wallis et Futuna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vanuatu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.158992634823645,,,,,,,,,,,,,,0.145942080453004,0.142065634323057,0.143015316479055,0.157390377602,,,,
Venezuela,,,,,,,,,,,,1.78210918581175,1.67438800870352,1.80401559697121,2.0265484124017,1.98244225995439,1.98479953598736,2.05550208194352,2.12764880249154,2.17023788276513,2.36734229286739,2.42892240254706,2.3607867577208,2.46138700175589,2.35724311140705,2.27259049255441,2.31089818582952,2.24820821766884,2.1283796623548,2.11647441865363,2.21644830379747,2.26089300391147,2.45680052277458,2.2512447800767,2.53167928462216,2.35277435013383,2.46926477646431,2.41459928568317,2.48589706573271,2.3083148280052,2.33483727530747,2.35080569351908,2.29426562252181,2.07324160629431,2.17385375282275,2.51772280543327,2.49594883652103,2.31091965942583,2.51181449794165,2.46946642474634,2.66864576541583,
West Bank and Gaza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Germany,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Western Sahara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,,,,,,,,,,,,0.302401578581999,0.298157004185559,0.304556432084111,0.278937107703879,0.289554216114928,0.253938415013354,0.257871435578293,0.258687631049883,0.261806637658027,0.268004394785847,0.266332482634433,0.271162799889366,0.275127429579937,0.273410517369822,0.271225487531426,0.277652375973045,0.286657214574899,0.282415060936092,0.269610507302313,0.270629143837847,0.26930234494902,0.27613087490011,0.29446576542297,0.289766464994458,0.303980582119716,0.315927262984798,0.335170556166386,0.351745447364899,0.35659413525648,0.370162512607737,0.389788211800918,0.420441546064997,0.436329316849844,0.478497354419391,0.503138536413673,0.509821948555448,0.543534351842947,0.575456290537262,0.621321883173496,0.681374728653812,
Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North Yemen (former),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Yemen (former),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yemen,,,,,,,,,,,,0.117926041303143,0.091174972878429,0.151190875242057,0.122230689087088,0.10326245904273,0.122214567873244,0.128201963128496,0.130675870557715,0.128001686396909,0.160077304730667,0.151623427381615,0.17124467930594,0.174109121590952,0.175273783902518,0.178033288858009,0.185419138531013,0.211572776105996,0.216817823032707,0.213376481882021,0.210361569671237,0.243922721059272,0.253285319880105,0.208533583469333,0.207796342464269,0.22559263256319,0.222095234748916,0.22847828715436,0.236962047275653,0.259823433706634,0.267466695886394,0.288236597728414,0.270832360910011,0.291545702793708,0.308718659738181,0.319081307183237,0.32290475369538,0.325349398710256,0.315670652168389,0.315645809833535,0.297891313980734,
Yugoslavia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zambia,,,,,,,,,,,,0.818383995935369,0.844225329010169,0.864603804732332,0.87161366686211,0.796384882011242,0.857728722316489,0.815530036277206,0.794375220906519,0.77285240103543,0.778859997939453,0.765090671806051,0.758742271586036,0.747811665527212,0.734249292400785,0.726132761383544,0.716916820025186,0.711731334358768,0.729489493190838,0.709820920699056,0.686915215457199,0.68975016274226,0.684750482865031,0.670234409010776,0.659130485600452,0.65340262903926,0.630694228105407,0.639859441162355,0.628578655488327,0.612817649670215,0.61206764219048,0.615362458222985,0.620291484402024,0.624268793732386,0.625888301924284,0.629214826085193,0.629468843044381,0.613704631888955,0.617251413049133,0.618029155879094,0.627806376852226,
Zimbabwe,,,,,,,,,,,,1.01004376226618,0.994212971685333,1.01721926635565,0.996007677993466,0.958904973210205,0.979879034174815,0.921572071537527,0.886556208494887,0.87298323763037,0.890694005854752,0.869651600281954,0.842562239654831,0.830054246886488,0.811880667692116,0.8362936955459,0.852180213466528,0.897829929218378,0.878731078929836,0.870441081431477,0.888058612299199,0.916923600802552,0.924668239792326,0.865806570150594,0.842735821289026,0.842224866327254,0.824111934029025,0.802734269478251,0.809674595991336,0.853538538081823,0.790318572071398,0.772110570047034,0.770137925033814,0.754592262115241,0.737199450351833,0.771888503141356,0.770383701706072,0.778871659037219,0.744783277060522,0.754556841145962,0.764013772790323,
Åland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Sudan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Christian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coastline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curaçao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sint Maarten (Dutch part),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Martin (French part),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antarctica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Virgin Islands, British",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hawaiian Trade Zone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
U.S. Pacific Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wake Island,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bonaire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinese Taipei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saint Eustatius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
