"","Country","AidRecieved","BirthByProS","PrimaryCompletion","ElecGenpCap","EnerUsepPsn","PrimaryExpd","SecndryExpd","TertiryExpd","DebtExternl","GPDpCapUSDl","MalnutLwWgt","AidRecdpPsn","BMImaleIndc","DroughtKill","EpdmcAffctd","EpdmcKilled","InfanttMort","GNItotalPPP","GovtCivlAid","HIVPlwha","HourCompens","HourCompns2","HoursprWeek","HealthExpnd","PovertyPPP","Ruralpovrty","TobaccoUse","AdultLitrcy","SEENRPRSCFM","SIPOVGINI","HealthExpGDP","TsunamiKill","UrbanPopulat","MaternalMort","MurderedMale","MurderFemale","OilConsumptn","SuicideFmale","SuicideMale","MaternalMort2"
"137","Maldives",0.945128174430959,0.944856839872746,0.806809387114793,NA,0.0543011801910158,0.290588647445162,0.0949427131980679,0,0.700295274495354,0.0373278284548859,NA,0.753466217596053,0.761002949516088,NA,1,1,0.936905790838375,0.999837285620665,NA,1,NA,NA,NA,0.0536791891041916,NA,NA,0.496842105263158,0.978573391243672,0.820113723160485,0.308497686876065,0.277777777777778,0.997146731453754,0.338889886833124,0.957677347656974,0.118086545728877,0.984624611598519,NA,0.263678071799189,0.607762771631287,0.947176684881603
"138","Mali",0.798790835490774,0.459172852598091,0.215239504234233,NA,NA,0.229688960561476,0.125751159847191,0.0698429360227335,0.91489054263518,0.00154706544991634,0.376126126126126,0.912374650002926,0.863010017520325,1,1,1,0.326707000864304,0.998929117203966,NA,0.980367646796216,NA,NA,NA,0.00474177299867626,0.173396424815983,0.0963244613434727,0.854736842105263,0.108895575441489,0.502147161164389,0.202580959337716,0.197530864197531,NA,0.269420244296749,0.613539544360067,0.33621329079871,0.656747148856971,NA,0.815112417898614,0.808200558143019,0.510018214936248
"139","Malta",0.959033566287057,1,0.632306719621278,NA,0.111487533340669,0.32110634431172,0.110540572288267,0.0229076651426083,NA,0.105711904144725,NA,0.936768353097309,0.442835840683364,NA,NA,NA,0.964563526361279,0.999356573421718,NA,0.999948213730861,NA,NA,NA,0.26904720448323,NA,NA,0.486315789473684,0.897775879938245,0.682321989306628,NA,0.419753086419753,NA,0.941880725705048,0.990183367290239,0.0368775063745077,0.993846523333626,NA,0.899657255874455,0.898954130549507,0.994535519125683
"140","Marshall Islands",0.94813911377819,0.853658536585366,0.638035182758501,NA,0.0334173708268613,0.369366638633792,0.0901231175473785,0.0379322183077239,NA,0.0229728669804346,NA,0,0.322391802369592,NA,1,1,0.7476231633535,NA,NA,NA,NA,NA,NA,0.0432652909349335,NA,NA,NA,NA,0.80977679708054,NA,1,NA,0.683840039518592,0.875347286534543,0.00877772976860171,0.9728509407884,NA,0.742836081823483,0.882286285102194,NA
"141","Martinique",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","Mauritania",0.905673196354549,0.585365853658537,0.411144385749888,NA,NA,0.203929588286551,0.103033179365705,0.100058964342546,0.769686924493504,0.00488934381232472,0.441441441441441,0.891139402891756,0.803553532505264,1,1,1,0.454624027657736,0.999455454174741,NA,0.995724954195938,NA,NA,NA,0.00754866611872877,0.499053627760252,0.282636248415716,0.814736842105263,0.445922265316934,0.811066791139778,0.383735086437789,0.160493827160494,NA,0.343340219148554,0.491942952398592,0.320363183130085,0.768531374791038,NA,0.818000989991401,0.857968367555352,0.537340619307833
"143","Mauritius",0.942955269892103,0.9915164369035,0.614339928439623,NA,0.0522020515050977,0.130808855746921,0.0419713824821145,0.00831940682439108,0.968602307526214,0.0500870249527794,0.718468468468468,0.897057053454561,0.622951625940345,1,1,1,0.902333621434745,0.99877039490478,NA,0.998689271670768,NA,NA,NA,0.0942576442777778,NA,NA,0.701052631578947,0.850702433386068,0.791139777645761,NA,0.259259259259259,NA,0.346566822345967,0.957399518429339,0.0487446075162623,0.962416767248181,NA,0.872620959070053,0.804099845313593,0.947176684881603
"144","Mayotte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","Mexico",0.891206620474986,0.950159066808059,0.715989873969572,0.0399820695016982,0.0901127974495866,0.208400650204204,0.0393175544972412,0.0200655477049401,0.938299298981771,0.0588212437420181,0.927927927927928,0.950245457517925,0.461292056264621,1,1,1,0.894554883318928,0.886554919255953,NA,0.967867512866209,0.945445568468658,0.945445568468658,0.474895899293198,0.108328568338851,0.945951629863302,0.70468948035488,0.570526315789474,0.913265058056983,0.830467622846474,0.574141709276845,0.290123456790123,NA,0.754196604993713,0.93971105760326,0.0999026222866159,0.858676156624939,0.0605332102492618,0.955772863003324,0.885110536888041,0.956284153005464
"146","Micronesia, Fed. Sts.",0.942964248836478,0.915164369034995,NA,NA,NA,NA,NA,NA,NA,0.019599218826972,NA,0.312271867526961,0.412931539578971,1,1,1,0.744165946413137,0.999990256649255,NA,NA,NA,NA,NA,0.0520875931278734,0.530599369085174,NA,NA,NA,0.825765933972673,0.886291697102508,0.765432098765432,NA,0.131188252200467,0.932209668457122,0.00479093658451693,0.987976725463619,NA,0.835528055181211,0.921111279419067,0.910746812386157
"147","Moldova",0.891311374826033,0.996818663838812,0.575642728941989,NA,0.0401481488833721,0.666561667206522,0.132475887401596,0.0231456901297613,0.74674143756868,0.00500484620811326,0.932432432432432,0.877601541192112,0.688513138818283,1,1,1,0.884183232497839,0.999159849180275,NA,0.997332114272653,NA,NA,NA,0.0412661954598703,0.95478443743428,0.207097591888467,0.543157894736842,0.986244138207586,0.809895612322838,0.202824446067689,0.611111111111111,NA,0.412336087659422,0.982496758659011,0.183812422043996,0.917589574072786,NA,0.834001775006301,0.565921003311866,0.96448087431694
"148","Monaco",NA,NA,NA,NA,NA,0.0402499581488001,0.0102919719781179,NA,NA,1,NA,NA,NA,NA,NA,NA,0.987899740708729,NA,NA,NA,NA,NA,NA,0.710906372234464,NA,NA,NA,NA,NA,NA,0.154320987654321,NA,1,NA,0.0277234363262155,0.989990044702776,NA,0.756489028051983,0.745210047426176,NA
"149","Mongolia",0.916512278706433,0.997879109225875,0.819762007000625,NA,0.0656305770570931,0.222985009180849,0.0290226584891053,0.00308835356433903,0.850476169463847,0.00746573546015933,0.885135135135135,0.89037092355802,0.642399329409199,1,0.980647816046774,1,0.81590319792567,0.999215145621575,NA,0.999903570395397,NA,NA,NA,0.0241463165418303,NA,0.508238276299113,0.536842105263158,0.964622383985361,0.819383858100653,0.287801314828342,0.222222222222222,NA,0.645884228489312,0.941470642711613,0.0264363789392427,0.950976570175452,NA,0.800509600866961,0.666824761295032,0.944444444444444
"150","Montenegro",0.949687981682953,1,0.820241464550568,NA,0.0720177180266665,NA,NA,NA,0.868809259846583,0.020780112453965,NA,0.880397191637902,0.523344514598608,NA,NA,NA,0.967156439066551,0.999447247424021,NA,NA,NA,NA,NA,0.136508994225917,0.997371188222923,NA,NA,0.97939574538667,0.790834252736994,0.128804480155832,0.450617283950617,NA,0.587845787677385,0.986849416558622,NA,NA,NA,NA,NA,0.994535519125683
"151","Montserrat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.948919619706137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","Morocco",0.813169118417311,0.6033934252386,0.557222012258411,NA,0.028242821434841,0.261905304354803,0.131394212889745,0.0429812227083476,0.907659934702224,0.017122388855315,0.781531531531531,0.934960403724274,0.589084937224775,1,NA,NA,0.783059636992221,0.98943538162915,NA,0.99429636746108,NA,NA,NA,0.0275590488272099,0.852996845425868,0.713561470215463,0.774736842105263,0.559326916648785,0.598421454638038,0.393961529096664,0.209876543209877,NA,0.517704778156997,0.931654010001852,0.020005046800655,0.982887957957606,NA,0.925700348737006,0.96660075464865,0.910746812386157
"153","Mozambique",0.669657153973931,0.525980911983033,0.223850464950705,NA,0.0237533090081464,0.225990536180734,0.296450328635705,0.727150083786137,0.852202727147526,0.00277763284857033,0.527027027027027,0.905216183855512,0.852564111702408,1,0.997709182921437,0.96732863549007,0.469317199654278,0.998477723634492,NA,0.750008035800384,NA,NA,NA,0.00391569223581452,0.140694006309148,0.357414448669202,0.821052631578947,0.338410643112192,0.621743189340575,0.510348186023862,0.209876543209877,NA,0.227766301419077,0.529264678644193,0.432616652327483,0.638789457018224,NA,0.724142746532515,0.774565487946923,0.555555555555556
"154","Myanmar",0.90856441644344,0.617179215270414,0.701754192982925,NA,0.0157343906493247,0.023321271602896,0,0.013915409367109,NA,NA,0.337837837837838,0.948399497729158,0.88720845195311,NA,1,1,0.659464131374244,NA,NA,0.96072457919192,NA,NA,NA,0.00220555021580532,NA,NA,0.454736842105263,0.902007473932199,0.829024866332852,NA,0.0123456790123457,0.998022487146166,0.243897072031615,0.57140211150213,0.22090879469794,0.768875817581258,NA,0.687477282698924,0.812206010367125,0.819672131147541
"155","Namibia",0.923325800996663,0.802757158006363,0.474958459963377,NA,0.038581033725727,0.27616327350015,0.0495410825134558,0.0626044010778837,NA,0.0251287583698662,0.61036036036036,0.888812648911009,0.801619739091139,1,1,1,0.77009507346586,0.999009398072374,NA,0.966081779447637,NA,NA,NA,0.0502718332550362,0.463196635120925,NA,0.566315789473684,0.685212133261411,0.864635491810235,0.954467981495009,0.308641975308642,NA,0.308321358002515,0.878588627523615,0.25923128699818,0.780284215605662,NA,0.780026605043031,0.835151669845808,0.819672131147541
"156","Nauru",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0.752808988764045,NA,NA,NA,NA,NA,NA,0.0296647795106527,NA,NA,0.0547368421052631,NA,NA,NA,0.580246913580247,NA,NA,NA,0.850409531808564,0.963972968018982,NA,0.729183046848552,1,NA
"157","Nepal",0.839234993939213,0.137857900318134,0.362777099670354,NA,0.018473050617024,0.275471366680237,0.0311945269089097,0.0202579185499344,0.92452222017156,0.00157147078152869,0.130630630630631,0.937089439427396,0.936097144429349,1,1,1,0.72428694900605,0.997488297497139,NA,0.991260620649507,NA,NA,0.38335158817087,0.00562463339555098,0.398527865404837,0.619771863117871,0.446315789473684,0.429256059083031,0.491419842145464,0.197711224738252,0.216049382716049,NA,0.0681224178192922,0.708834969438785,0.269344808006426,0.764768246383295,NA,0.591580054483071,0.803035534595117,0.846994535519126
"158","Netherlands",NA,1,0.677358169725551,0.116556945041621,0.257911756163149,0.266360187110359,0.0804720496302474,0.0214295619705434,NA,0.252529033244398,NA,NA,0.561743108410754,NA,1,1,0.985306828003457,0.952595199832464,0.588025267174884,0.995546380854081,0.215008621405204,0.215008621405204,1,0.601723441815002,NA,NA,0.368421052631579,NA,0.772536705423067,0.150961772583394,0.623456790123457,NA,0.810625112268726,0.993517318021856,0.0272969270257944,0.986404787735702,0.243135844041973,0.824587122859807,0.827773673551815,0.996357012750455
"159","Netherlands Antilles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.441269845795478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.953760898039888,NA,NA,NA,NA,0.659825758936591,NA,NA,NA,NA,NA,NA,NA
"160","New Caledonia",0.890350627777861,NA,NA,NA,NA,NA,NA,NA,NA,0.118717320617073,NA,0.0987504655712693,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.570630501167595,NA,NA,NA,NA,NA,NA,NA
"161","New Zealand",NA,0.963944856839873,0.702098219669466,0.191870440095767,0.226831620329176,0.344165612544728,0.0755298252144812,0.0162140691037322,NA,0.138394324655321,NA,NA,0.436754334819258,1,1,1,0.974070872947277,0.991708590476315,0.331493263101546,0.999546423711683,0.656134275109889,0.656134275109889,0.5844468516823,0.359950288827414,NA,NA,0.488421052631579,NA,0.83846219129254,0.279279279279279,0.512345679012346,NA,0.845518232441171,0.993424708279311,0.0291890520377278,0.9849995307338,0.126868937444579,0.805364148635293,0.703995009850932,0.98816029143898
"162","Ngorno-Karabakh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","Nicaragua",0.868790685841701,0.721102863202545,0.473162335889734,NA,0.0296520778413401,0.145891301785288,0.00668595708231477,NA,0.734562869525818,0.0105836611507364,0.867117117117117,0.891679818291034,0.579028213568344,1,1,1,0.836646499567848,0.998921796174413,NA,0.998653557002396,NA,NA,0.396495071193869,0.0285007306914098,0.66677181913775,0.190114068441065,NA,0.705514392607186,0.817720444708478,0.383978573167762,0.481481481481482,NA,0.523491108316867,0.921744767549546,0.178839558572951,0.740937723887026,NA,0.810041251573781,0.694175110676537,0.915300546448087
"164","Niger",0.85028508148392,0.127253446447508,0.122711866801425,NA,NA,0.330423725651599,0.14148179155969,0.226467434109734,0.934758170957625,0.000640241206713782,0.105855855855856,0.925342934549759,0.903584039824882,1,0.981710312975974,0.889173606662396,0.471910112359551,0.999252353280369,NA,0.988403447179791,NA,NA,NA,0.00250784460595515,0.209463722397476,0.221799746514575,NA,0.0450482451372493,0.438275481626071,0.239834429023618,0.209876543209877,NA,0.0779189868870128,0.517595851083534,0.337765370664674,0.627889433691148,NA,0.816420149811214,0.79415166396499,0.46448087431694
"165","Nigeria",0.653131406850935,0.352067868504772,0.406715231380401,NA,0.0392000549661335,NA,NA,NA,0.991740460449424,0.00434306739598258,0.391891891891892,0.945211765040856,0.774309985729987,1,0.998501449417776,0.885970531710442,0.342264477095938,0.975455176048933,NA,0.392861352085915,NA,NA,NA,0.0126230265390053,0.112092534174553,0.596958174904943,0.941052631578947,0.345022553474353,0.622184503097683,0.587533479425371,0.203703703703704,NA,0.434336267289384,0.550287090201889,0.360612548297086,0.712187024200706,NA,0.809487296349803,0.838167862831374,0.428051001821494
"166","Niue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.831460674157303,NA,NA,NA,NA,NA,NA,0.426319884530167,NA,NA,NA,NA,NA,NA,0.962962962962963,NA,NA,NA,0.00833506548467737,0.985237655842374,NA,0.86941959843657,0.925187170287314,NA
"167","Norfolk Island",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","Northern Cyprus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","Northern Mariana Islands",0.961676368914895,0.99575821845175,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.951588280087961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.904093317765403,NA,NA,NA,NA,NA,NA,NA
"170","Norway",NA,1,0.65504013224188,0.566333617555647,0.33513601999069,0.283888988495295,0.0826576718208772,0.0241545300330298,NA,0.380102273261226,NA,NA,0.496250023165605,NA,NA,NA,0.995678478824546,0.979545974678174,0.275404313295333,0.999207134362154,0,0,0.979079982928874,0.648244601564771,NA,NA,0.416842105263158,NA,0.776067215479929,0.0265400535670806,0.475308641975309,NA,0.76843452487875,0.996203000555658,0.0264195481945513,0.990577056677237,0.177015433621427,0.75004473863932,0.767440446207024,0.995446265938069
"171","Oman",0.967735659877587,0.989395546129374,0.736221549553114,NA,0.399384320419517,0.193628745022019,0.0431949265985437,0.021488655337909,NA,0.110357473094337,0.806306306306306,0.960835109898786,0.545656912402651,NA,NA,NA,0.928262748487468,0.995309807726932,NA,NA,NA,NA,NA,0.0696862992011801,NA,NA,0.814736842105263,0.82515499202484,0.762522277857931,NA,0.0617283950617284,NA,0.701818753368062,0.973235784404519,0.0525716974143086,0.98003562818795,NA,0.985009338045098,0.90885042111436,0.972677595628415
"172","Pakistan",0.510804663065112,0.351007423117709,0.330517407457679,0.0068893018085586,0.0266099146075669,NA,NA,NA,0.896608063993967,0.00535375237456793,0.306306306306306,0.942745951338129,0.826634315602498,1,1,1,0.415730337078652,0.966560141018161,NA,0.976796179959071,NA,NA,0.637458926615554,0.00511810652566798,0.367613038906414,0.603295310519645,0.646315789473684,0.396099690732173,0.434133921751676,0.129534940345751,0.0246913580246914,NA,0.28390066463086,0.694202630116688,0.178974497142157,0.949735721203405,0.00703575234971248,0.51913936001723,0.797769507816041,0.765027322404372
"173","Palau",0.957764542148661,1,0.710373529825822,NA,0.270364143647531,0.725805631471046,0.0245815261805013,0.0418039950935474,NA,0.0565550446979758,NA,0.222642084211337,0.25081364732113,NA,NA,NA,0.886776145203112,1,NA,NA,NA,NA,NA,0.166866983936873,NA,NA,0.585263157894737,0.89186248635179,0.785708223712128,NA,0.524691358024691,NA,0.82166561882522,NA,0.00724049572724521,0.98736049393918,NA,0.825384107346496,0.89858579639484,NA
"174","Panama",0.942416533229577,0.878048780487805,0.67757039856738,NA,0.0591796281997713,0.105701437667137,0.0262369242611969,0.0111656427343002,0.845002253084413,0.0623070580538163,0.907657657657658,0.931791106025854,0.543625467054233,1,1,1,0.877268798617113,0.99656015819319,NA,0.996796394247081,NA,NA,0.625410733844473,0.132693533229041,0.855415352260778,0.23574144486692,NA,0.92095196441933,0.816939658830518,0.662770878987095,0.388888888888889,NA,0.721542123226154,0.962863493239489,0.0697041509774026,0.845540762004375,NA,0.923549996421954,0.838045558645703,0.918032786885246
"175","Papua New Guinea",0.885169776873232,0.501590668080594,0.212476593520208,NA,NA,NA,NA,NA,0.784469801709329,0.00650612982465995,0.621621621621622,0.910250402605542,0.63304684014022,1,1,1,0.596369922212619,0.998824793773073,NA,0.995010660828509,NA,NA,NA,0.0085921742360172,0.397160883280757,0.534854245880862,NA,0.496902766671301,0.512942374607485,0.637448259069881,0.111111111111111,0.938386349511272,0.017673342913598,0.733839599925912,0.251642720626605,0.73385421862357,NA,0.632064366000578,0.78030235096665,0.792349726775956
"176","Paraguay",0.945994642563189,0.808059384941676,0.573388037175873,NA,0.0407729988553832,0.159672811116207,0.0490619386809968,0.0133970857009173,0.917682406841441,0.0147354234753642,0.936936936936937,0.943368139574626,0.595470803497222,1,0.988570481010171,0.994875080076874,0.852203975799481,0.997728011728137,NA,0.997689260956367,NA,NA,0.454545454545459,0.0343106135180467,0.861514195583596,0.697084917617237,0.585263157894737,0.917963516831865,0.780429432232878,0.674945215485756,0.253086419753086,NA,0.572310041314891,0.911187256899426,0.0783047932957904,0.776216219240252,NA,0.904235565406426,0.900487326155492,0.911657559198543
"177","Peru",1,0.828207847295864,0.63309114890684,0.0175133494916242,0.036613955830438,0.110560964568626,0.022291035999719,0.00554939877788723,0.920180181543826,0.0309385136837586,0.891891891891892,0.957603651141856,0.650485194683743,1,1,1,0.892826274848747,0.980413453150352,NA,0.986796287103076,NA,NA,0.234392113910185,0.0557196992491839,0.866561514195584,0.144486692015209,NA,0.860659025549476,0.772910124756004,0.570732895057219,0.203703703703704,0.999830498898243,0.74452128615053,0.952583811817003,0.0578176694837019,0.953737099572857,0.0210400015060858,0.963043129771359,0.964273161171424,0.9408014571949
"178","Philippines",0.882209718210796,0.59915164369035,0.580343350541396,0.00860773588089236,0.0236446075998084,0.13072333731869,0.0232619222631097,0.00475046677308978,0.879130045371586,0.0124103810872325,0.538288288288288,0.949369314338546,0.785756645677441,1,1,1,0.811581676750216,0.974088749232926,NA,0.996617820905224,0.986916809645598,0.986916809645598,NA,0.0151395869877536,0.563827549947424,0.590621039290241,0.543157894736842,0.938704894383798,0.810353899685988,0.44509374239104,0.111111111111111,NA,0.42614514100952,0.921374328579367,0.195322433645523,0.629487942975122,0.00887025397682822,0.967575241398024,0.954232988076734,0.911657559198543
"179","Pitcairn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","Poland",NA,0.998939554612937,0.61859671625569,0.0711493887471709,0.148897143195144,0.400568317832705,0.0729700354789529,0.00948545572882327,NA,0.0642117814531921,NA,NA,0.514813869710936,NA,NA,NA,0.977528089887641,0.948637271383772,NA,0.993760647435508,0.890150584156355,0.890150584156355,0.360350492880615,0.174946580033886,0.998422712933754,NA,0.341052631578947,0.996410890709963,0.771671051514894,0.228147065984904,0.351851851851852,NA,0.560970899946111,0.991479903685868,0.0272332786098521,0.982682174950046,0.0536898826968315,0.862259131708201,0.613190629475587,0.997267759562842
"181","Portugal",NA,0.998939554612937,0.325975326757233,0.0767748946172885,0.120562412082524,0.310170056201126,0.104459745023138,0.0137560998418827,NA,0.108933400503739,NA,NA,0.514054750659685,1,NA,NA,0.989628349178911,0.982923642593642,0.0110248747593307,0.991439193991364,0.824487775571932,0.824487775571932,0.631982475355973,0.335794418716923,NA,NA,0.336842105263158,0.938892611602704,0.785232962742935,0.334794253713173,0.567901234567901,NA,0.562619004850009,0.98870161140952,0.0288420505803258,0.979506616365455,0.094125036368592,0.878134045380341,0.78252384962551,0.994535519125683
"182","Puerto Rico",NA,0.997879109225875,NA,NA,NA,NA,NA,NA,NA,0.159948882098523,NA,NA,0.3933377146026,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.870796550571155,0.855469744547229,NA,NA,NA,0.987270971798096,NA,NA,NA,NA,NA,NA,NA
"183","Qatar",0.961040360354968,1,0.62357475919898,0.390207707637542,0.71159485509333,0.153076500691577,0.0299878410890041,0.174298080466793,NA,0.343142338707153,NA,0.948367496584868,0.410919339502275,NA,NA,NA,0.960242005185825,0.989332371733741,NA,NA,NA,NA,NA,0.192489614785475,NA,NA,NA,0.950267814619425,0.837307986081643,0.399318237156075,0,NA,0.9862223818933,0.977495832561585,0.0688455588195136,0.993030335464007,0.342327400843321,0.965082447327443,0.953168827523324,0.995446265938069
"184","Reunion",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","Romania",NA,0.984093319194062,0.589492805361528,0.0505591489644438,0.0903031122265592,0.312382639164733,0.0504411783711016,0.0135024680125538,0.736387207114511,0.024021996185899,0.925675675675676,NA,0.604846814764973,1,1,1,0.922212618841832,0.978753627443444,NA,0.997153540930796,NA,NA,NA,0.0952871287523838,0.982965299684543,0.70468948035488,0.404210526315789,0.969255368387913,0.772248154120343,0.129047966885805,0.234567901234568,NA,0.470325130231723,0.97832932024449,0.0722134168633207,0.966794775363786,0.0320786455694685,0.8878401582213,0.705492117753744,0.977231329690346
"186","Russia",NA,0.996818663838812,0.644530818342506,0.132152560959883,0.274506906326707,NA,NA,0.00735251547046294,0.912172642191572,0.0280367948927484,0.968468468468468,NA,0.562035351425789,1,1,1,0.937770095073466,0.814191810085707,NA,NA,NA,NA,NA,0.117707222657525,1,NA,0.0694736842105262,0.995796042906578,0.764643978613256,0.375213050888727,0.203703703703704,NA,0.706129872462727,0.958510835339878,0.469711156030461,0.676309890458469,0.0820071011738298,0.686296340243716,0.136309005092978,0.970856102003643
"187","Rwanda",0.807234036185146,0.671261930010604,0.359017328994567,NA,NA,0.118241774134274,0.124360404532694,0.0963822059910146,0.957043898111527,0.00248276320063624,0.599099099099099,0.89742014424939,0.80843042691715,1,1,1,0.679343128781331,0.999125905716435,NA,0.962510312610492,NA,NA,NA,0.0125812888126739,0.0811777076761304,0.225602027883397,NA,0.542833653214282,0.840074683866588,0.691258826393962,0.537037037037037,NA,0.0919615591880726,0.691146508612706,0.499411939433321,0.494554349567565,NA,0.689758740455403,0.701126874605163,0.692167577413479
"188","St. Barthélemy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","St. Helena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","St. Kitts and Nevis",0.9599928168445,NA,0.593453603071516,NA,0.0910193958870362,NA,NA,NA,NA,0.0936270503782859,NA,0.82882225603106,NA,NA,NA,NA,0.95419187554019,0.999966214573422,NA,NA,NA,NA,NA,0.102032640298888,NA,NA,NA,NA,0.837443774929984,NA,0.302469135802469,NA,0.236846596012215,NA,NA,NA,NA,NA,NA,NA
"191","St. Lucia",0.955543749906469,NA,0.596363953794057,NA,0.041801579118218,NA,NA,NA,NA,0.0510308746725714,NA,0.818278313904224,NA,NA,NA,NA,0.885911840968021,0.999911781450415,NA,NA,NA,NA,NA,0.0944118614726402,0.573817034700316,NA,NA,NA,0.74811168632776,0.435354273192111,0.425925925925926,NA,0.0754400934075804,0.965363956288201,NA,NA,NA,NA,NA,0.969945355191257
"192","St. Martin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","St. Vincent and the Grenadines",0.959180222378522,NA,0.606952992270248,NA,0.0352073580161269,NA,NA,NA,NA,0.0450786793607423,NA,0.865068067486154,NA,NA,NA,NA,0.832324978392394,0.99994089069178,NA,NA,NA,NA,NA,0.053889172858749,NA,NA,NA,NA,0.740541458032759,NA,0.164851798148148,NA,0.430885126639123,0.972957955176885,NA,NA,NA,NA,NA,0.958105646630237
"194","St.-Pierre-et-Miquelon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
